title,url,price,rating,reviews,packsize,protocal,sense_temp,sense_motion,sense_humidity,sense_uv,sense_light,sense_vibration,sense_plant,sense_door,total_sensors,adjprice,pps,sensors
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_34?dchild=1&keywords=multisensor&qid=1612629157&sr=8-34,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_37?dchild=1&keywords=multisensor&qid=1612629157&sr=8-37,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
"FIBARO FGMS-001 ZW5 Sensor ZW500 Z-Wave Plus Multisensor-Motion, Temperature, Light Intensity, Tamper, work with HomeKit",/Fibaro-Z-Wave-Motion-Sensor-FGMS-001/dp/B01615SUBI/ref=sr_1_43?dchild=1&keywords=multisensor&qid=1612629157&sr=8-43,42.864,3.8,101.0,1.0,zwave,True,True,False,False,False,True,False,False,3,42.864,14.287999999999998,"['temp,motion,vibration']"
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0358170OGFFKSBQIWXA&url=%2FAqara-Vibration-Sensor-Automation-Compatible%2Fdp%2FB07PJT939B%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dmultisensor%2Bzigbee%26qid%3D1612629159%26sr%3D8-1-spons%26psc%3D1&qualifier=1612629158&id=8106395470485068&widgetName=sp_atf,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_2?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-2,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_3?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-3,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"Aeotec Multisensor 6 with Battery, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor",/Aeotec-Multisensor-Temperature-Humidity-Vibration/dp/B0773FWJ2Y/ref=sr_1_7?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-7,57.9405,4.3,110.0,1.0,zwave,True,True,True,True,False,True,False,False,5,57.9405,11.5881,"['temp,motion,humidity,uv,vibration']"
"Sensative Z-Wave Plus Indoor/Outdoor Temperature and Light Sensor Strips Comfort, Works with SmartThings",/Sensative-Temperature-Strips-Comfort-SmartThings/dp/B07DQSTS5Q/ref=sr_1_8?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-8,47.4525,3.4,27.0,1.0,zwave,True,False,False,False,True,False,False,False,2,47.4525,23.72625,"['temp,light']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_9?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-9,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
"Ecolink Z-Wave PIR Motion Detector Pet Immune, White - PIRZWAVE2.5-ECO",/Z-wave-Detector-install-Immunity-PIRZWAVE2-5-ECO/dp/B01MQXXG0I/ref=sr_1_12?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-12,37.05,4.3,455.0,1.0,zwave,False,True,False,False,False,False,False,False,1,37.05,37.05,['motion']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09539373PMSVUFO3YLLN&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dmultisensor%2Bzigbee%26qid%3D1612629159%26sr%3D8-15-spons%26psc%3D1&qualifier=1612629158&id=8106395470485068&widgetName=sp_mtf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aeotec Multisensor 6 & Ceiling Recessor, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor, Battery included",/Aeotec-Multisensor-Recessor-Temperature-Vibration/dp/B0773HNJDY/ref=sr_1_17?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-17,66.4905,4.2,49.0,1.0,zwave,True,True,True,True,False,True,False,False,5,66.4905,13.2981,"['temp,motion,humidity,uv,vibration']"
"Centralite Micro Door Sensor (Works with SmartThings, Wink, Vera, and ZigBee platforms)",/Centralite-Sensor-SmartThings-ZigBee-platforms/dp/B071YQCWQM/ref=sr_1_18?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-18,18.990499999999997,4.3,339.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,18.990499999999997,18.990499999999997,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_20?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-20,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/Aqara-MCCGQ11LM-Window-Sensor-White/dp/B07D37VDM3/ref=sr_1_28?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-28,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Geeni Smart Door and Window Sensors, White – No Hub Required – Wireless Design, Instant Alerts, Requires 2.4 GHz Wi-Fi",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A058064520J5DJ9PJTMHF&url=%2FGeeni-Window-Contact-Sensor-Required%2Fdp%2FB07MG747YL%2Fref%3Dsr_1_29_sspa%3Fdchild%3D1%26keywords%3Dmultisensor%2Bzigbee%26qid%3D1612629159%26sr%3D8-29-spons%26psc%3D1&qualifier=1612629158&id=8106395470485068&widgetName=sp_mtf,17.0905,4.0,479.0,1.0,wifi,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/Aqara-Vibration-Sensor-Automation-Compatible/dp/B07PJT939B/ref=sr_1_37?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-37,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"Linkind PIR Motion Sensor, Wireless Motion Detector, Zigbee-White, for DIY Use with Linkind Home Security System, Automation with Linkind Smart Zigbee LED Lights, LINKIND Hub Required (NOT Included)",/Linkind-Wireless-Detector-Zigbee-White-Automation/dp/B07Y9MST7Y/ref=sr_1_38?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-38,42.60601431718048,4.0,77.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,42.223382984581356,27.62923816079289,['motion']
"JINQII ZigBee Smart Temperature & Humidity Sensor, Siren with Temp Humidity Monitor, Wireless Thermometer Hygrometer Compatible with Alexa Google Home Tuya/Smart Life (Use with gateway)",/JINQII-Temperature-Thermometer-Hygrometer-Compatible/dp/B08T1KCLXD/ref=sr_1_43?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-43,17.043,4.003286384976523,294.80046948356807,1.0,zigbee,True,False,True,False,False,False,False,False,2,17.043,8.5215,"['temp,humidity']"
"NEO Z-Wave Plus Door/Window Sensor Mini Sized Smart Home Automation Security, Magnetic, Work with Wink, Aeotec, Iris and Vera 2PK",/NEO-Z-Wave-Automation-Security-Magnetic/dp/B079MB2FQN/ref=sr_1_46?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-46,43.025499999999994,3.9,70.0,1.0,zwave,False,False,False,False,False,False,False,True,1,43.025499999999994,43.025499999999994,['door']
"Zooz Z-Wave Plus S2 Motion Sensor ZSE18 with Magnetic Mount, Works with Vera and SmartThings",/Z-Wave-Motion-ZSE18-Magnetic-SmartThings/dp/B07FHL7J11/ref=sr_1_54?dchild=1&keywords=multisensor+zigbee&qid=1612629159&sr=8-54,28.452499999999997,3.7,106.0,1.0,zwave,False,True,False,False,False,False,False,False,1,28.452499999999997,28.452499999999997,['motion']
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_1?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-1,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_2?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-2,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_3?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-3,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
"Aeotec Multisensor 6 with Battery, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor",/Aeotec-Multisensor-Temperature-Humidity-Vibration/dp/B0773FWJ2Y/ref=sr_1_4?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-4,57.9405,4.3,110.0,1.0,zwave,True,True,True,True,False,True,False,False,5,57.9405,11.5881,"['temp,motion,humidity,uv,vibration']"
"Z-wave Plus Gold Plated Reliability Garage Door Tilt Sensor, White (TILT-ZWAVE2.5-ECO)",/Z-Wave-Plated-Reliability-Garage-TILT-ZWAVE2-5-ECO/dp/B01MRZB0NT/ref=sr_1_5?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-5,29.659,4.3,867.0,1.0,zwave,False,False,False,False,False,False,False,True,1,29.659,29.659,['door']
"FIBARO FGMS-001 ZW5 Sensor ZW500 Z-Wave Plus Multisensor-Motion, Temperature, Light Intensity, Tamper, work with HomeKit",/Fibaro-Z-Wave-Motion-Sensor-FGMS-001/dp/B01615SUBI/ref=sr_1_6?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-6,42.864,3.8,101.0,1.0,zwave,True,True,False,False,False,True,False,False,3,42.864,14.287999999999998,"['temp,motion,vibration']"
"Zooz Z-Wave Plus S2 Motion Sensor ZSE18 with Magnetic Mount, Works with Vera and SmartThings",/Z-Wave-Motion-ZSE18-Magnetic-SmartThings/dp/B07FHL7J11/ref=sr_1_8?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-8,28.452499999999997,3.7,106.0,1.0,zwave,False,True,False,False,False,False,False,False,1,28.452499999999997,28.452499999999997,['motion']
Zooz Z-Wave Plus S2 Outdoor Motion Sensor ZSE29,/Z-Wave-Outdoor-Motion-Sensor-ZSE29/dp/B07KP4T3MS/ref=sr_1_9?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-9,42.7025,4.1,164.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.7025,42.7025,['motion']
"Ecolink Z-Wave PIR Motion Detector Pet Immune, White - PIRZWAVE2.5-ECO",/Z-wave-Detector-install-Immunity-PIRZWAVE2-5-ECO/dp/B01MQXXG0I/ref=sr_1_17?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-17,37.05,4.3,455.0,1.0,zwave,False,True,False,False,False,False,False,False,1,37.05,37.05,['motion']
"Zooz Z-Wave Plus S2 MultiRelay ZEN16 for Garage Doors, Sprinklers, Gas Fireplace; 3 Dry Contact Relays (15A, 15A, 20A); 12-24 V AC/DC or USB C Power; Signal Repeater; Hub Required",/MultiRelay-ZEN16-Sprinklers-Fireplace-Repeater/dp/B0846DZJD8/ref=sr_1_18?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-18,36.0525,4.8,215.0,1.0,zwave,False,False,False,False,False,False,False,True,1,36.0525,36.0525,['door']
"GE Enbrighten Z-Wave Plus Smart Motion Light Dimmer, Works with Alexa, Google Assistant, 3-Way Compatible, ZWave Hub Required, Repeater/Range Extender, White & Light Almond, 26933",/GE-Occupancy-Required-SmartThings-26933/dp/B071Y38FX5/ref=sr_1_19?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-19,56.525,4.2,125.0,1.0,zwave,False,True,False,False,False,False,False,False,1,56.525,56.525,['motion']
"GE Enbrighten Z-Wave Plus Portable Smart Motion Sensor, Tabletop/Wall/Ceiling Mount, Battery or USB Powered, Works with Alexa, Google Assistant, ZWave Hub Required, 34193,White",/GE-Enbrighten-Activation-SmartThings-34193/dp/B01KQDIU52/ref=sr_1_22?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-22,42.275,4.0,169.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.275,42.275,['motion']
"Z-wave Plus Rare Earth Magnets Door & Window Sensor, White & Brown (DWZWAVE2.5-ECO)",/Z-Wave-Magnets-Window-Sensor-DWZWAVE2-5-ECO/dp/B01N5HB4U5/ref=sr_1_23?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-23,27.683,4.5,607.0,1.0,zwave,False,False,False,False,False,False,False,True,1,27.683,27.683,['door']
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0358170OGFFKSBQIWXA&url=%2FAqara-Vibration-Sensor-Automation-Compatible%2Fdp%2FB07PJT939B%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bzwave%26qid%3D1612629159%26sr%3D8-26-spons%26psc%3D1&qualifier=1612629159&id=5833946432744267&widgetName=sp_mtf,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_31?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-31,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
Inteset Zwave Plus PIR Motion Sensor-Works with Smart Things,/Inteset-Zwave-Motion-Sensor-Works-Things/dp/B07VLC423Z/ref=sr_1_34?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-34,21.8025,1.0,2.0,1.0,zwave,False,True,False,False,False,False,False,False,1,21.8025,21.8025,['motion']
"Centralite Micro Door Sensor (Works with SmartThings, Wink, Vera, and ZigBee platforms)",/Centralite-Sensor-SmartThings-ZigBee-platforms/dp/B071YQCWQM/ref=sr_1_39?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-39,18.990499999999997,4.3,339.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,18.990499999999997,18.990499999999997,['door']
"Sensative Z-Wave Plus Indoor/Outdoor Temperature and Light Sensor Strips Comfort, Works with SmartThings",/Sensative-Temperature-Strips-Comfort-SmartThings/dp/B07DQSTS5Q/ref=sr_1_50?dchild=1&keywords=multi+sensor+zwave&qid=1612629159&sr=8-50,47.4525,3.4,27.0,1.0,zwave,True,False,False,False,True,False,False,False,2,47.4525,23.72625,"['temp,light']"
"Geeni Smart Door and Window Sensors, White – No Hub Required – Wireless Design, Instant Alerts, Requires 2.4 GHz Wi-Fi",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A058064520J5DJ9PJTMHF&url=%2FGeeni-Window-Contact-Sensor-Required%2Fdp%2FB07MG747YL%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bzwave%26qid%3D1612629159%26sr%3D8-57-spons%26psc%3D1&qualifier=1612629159&id=5833946432744267&widgetName=sp_btf,17.0905,4.0,479.0,1.0,wifi,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A09539373PMSVUFO3YLLN&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bzwave%26qid%3D1612629159%26sr%3D8-59-spons%26psc%3D1&qualifier=1612629159&id=5833946432744267&widgetName=sp_btf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
ECOWITT WiFi Weather Sensor Smart Sensor Series (1XWH31),/ECOWITT-Multi-Channel-Temperature-Humidity-Sensor/dp/B07JLRJRLM/ref=sr_1_2?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-2,12.3405,4.3,165.0,1.0,wifi,True,False,True,False,False,False,False,False,2,12.3405,6.17025,"['temp,humidity']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_13?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-13,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
Wireless Doorbell WiFi Smart Video Doorbell 720P HD Smart Security Camera Doorbell with Realtime Push Alerts Watchdog Surveillance System Night Vision,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03253853QUMUZOO3IGOK&url=%2FWireless-Doorbell-Security-Surveillance-Batteries%2Fdp%2FB07WDPNBG8%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bwifi%26qid%3D1612629160%26sr%3D8-20-spons%26psc%3D1%26smid%3DA4QZI6UAJA18F&qualifier=1612629160&id=8409777867306109&widgetName=sp_mtf,62.69049999999999,3.8,231.0,1.0,wifi,False,False,False,False,False,False,False,True,1,62.69049999999999,62.69049999999999,['door']
Proteus AMBIO - Wifi Temperature Humidity sensor with Buzzer and Email / Text Alerts,/Temperature-Humidity-sensor-Buzzer-Alerts/dp/B01AQ0PZFS/ref=sr_1_34?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-34,94.05,4.6,289.0,1.0,wifi,True,False,True,False,False,False,False,False,2,94.05,47.025,"['temp,humidity']"
"Security Camera Outdoor, COOAU 1080P Wireless Solar Powered Camera with Rechargeable Battery, WiFi Home Surveillance Camera for Multi-User Use, Two Way Audio, PIR Motion Detection and IP65 Waterproof",/COOAU-Rechargeable-Surveillance-Multi-User-Waterproof/dp/B08R8DGMQJ/ref=sr_1_35?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-35,94.9905,5.0,1.0,1.0,wifi,False,True,False,False,False,False,False,False,1,94.9905,94.9905,['motion']
"Temp Stick Wireless Remote Temperature & Humidity Sensor. Connects Directly to WiFi. Free 24/7 Monitoring, Alerts & History. Free iPhone/Android Apps, Made in America. Monitor Anywhere, Anytime!",/Wireless-Temperature-Monitoring-Unlimited-Historical/dp/B01HH7YD2Y/ref=sr_1_37?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-37,141.54999999999998,4.5,1552.0,1.0,wifi,True,False,True,False,False,False,False,False,2,141.54999999999998,70.77499999999999,"['temp,humidity']"
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_40?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-40,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_47?dchild=1&keywords=multi+sensor+wifi&qid=1612629160&sr=8-47,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"heimvision HM241 1080P Wireless Security Camera System, 8CH NVR 4Pcs Outdoor WiFi Surveillance Camera with Night Vision, Waterproof, Motion Alert, Remote Access, No Hard Disk",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02624433MMRXGSMLCY37&url=%2FHeimVision-HM241-Surveillance-Weatherproof-Monitoring%2Fdp%2FB07RKJDK65%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bwifi%26qid%3D1612629160%26sr%3D8-54-spons%26psc%3D1%26smid%3DA3GS7KOBUHNFO2&qualifier=1612629160&id=8409777867306109&widgetName=sp_btf,170.9905,4.3,8653.0,1.0,wifi,False,True,False,False,False,False,False,False,1,170.9905,170.9905,['motion']
"Geeni Smart Door and Window Sensors, White – No Hub Required – Wireless Design, Instant Alerts, Requires 2.4 GHz Wi-Fi",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A058064520J5DJ9PJTMHF&url=%2FGeeni-Window-Contact-Sensor-Required%2Fdp%2FB07MG747YL%2Fref%3Dsr_1_55_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bwifi%26qid%3D1612629160%26sr%3D8-55-spons%26psc%3D1&qualifier=1612629160&id=8409777867306109&widgetName=sp_btf,17.0905,4.0,479.0,1.0,wifi,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"WiFi Camera Indoor, UNIOJO Home Surveillance IP Camera with Night Vision, Movement Tracking, Activity Alerts, Cloud Service Available for Baby, Elder, Pet Monitor (4 Packs)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06261521VBTC11410ZD2&url=%2FUNIOJO-Security-Surveillance-Movement-Available%2Fdp%2FB07R13D1D7%2Fref%3Dsr_1_56_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bwifi%26qid%3D1612629160%26sr%3D8-56-spons%26psc%3D1&qualifier=1612629160&id=8409777867306109&widgetName=sp_btf,75.9905,3.4,193.0,4.0,wifi,False,True,False,False,False,False,False,False,1,18.997625,18.997625,['motion']
"ViewZone Solar Powered Security Camera L4, With 6400Mah Rechargeable Battery Solar WiFi Camera, Waterproof Outdoor Wireless Security Battery Camera, Multi-Users, Motion Detection Alarm",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06946573GMJ7EU9468OZ&url=%2FSecurity-Rechargeable-Waterproof-Wireless-Detection%2Fdp%2FB07JNBLJCM%2Fref%3Dsr_1_58_sspa%3Fdchild%3D1%26keywords%3Dmulti%2Bsensor%2Bwifi%26qid%3D1612629160%26sr%3D8-58-spons%26psc%3D1&qualifier=1612629160&id=8409777867306109&widgetName=sp_btf,81.69049999999999,3.5,209.0,1.0,wifi,False,True,False,False,False,False,False,False,1,81.69049999999999,81.69049999999999,['motion']
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_5?dchild=1&keywords=mqtt+sensor&qid=1612629162&sr=8-5,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"KAIPULE Ceiling-Mounted Z-Wave Plus PIR Motion Sensor,Compatible with Fibaro,HomeSeer and Vera -  Easy to install - White",/KAIPULE-Ceiling-Mounted-Z-Wave-Compatible-HomeSeer/dp/B07Z677BYS/ref=sr_1_19?dchild=1&keywords=mqtt+sensor&qid=1612629162&sr=8-19,32.281,3.4,13.0,1.0,zwave,False,True,False,False,False,False,False,False,1,32.281,32.281,['motion']
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/Aqara-MCCGQ11LM-Window-Sensor-White/dp/B07D37VDM3/ref=sr_1_5?dchild=1&keywords=door+sensor&qid=1612629163&sr=8-5,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
